product_name,product_link_name,link,major_category_name,major_category_link
KIDS' CLOTHES & FASHION APPAREL,KIDS' CLOTHES & FASHION APPAREL,https://www.canadiantire.ca/en/clothing-shoes-accessories/clothing/kids.html?adlocation=LP_ClothingShoesAccesories_Clothing_Kids_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
"WORK CLOTHES: REFLECTIVE VESTS, RAINSUITS & MORE","WORK CLOTHES: REFLECTIVE VESTS, RAINSUITS & MORE",https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/work-apparel.html?adlocation=LP_ClothingShoesAccesories_Clothing_Workwear_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
SHOES FOR WOMEN,SHOES FOR WOMEN,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/womens-shoes-footwear.html?adlocation=LP_ClothingShoesAccesories_Footwear_Womens_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
SHOES FOR MEN,SHOES FOR MEN,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/mens-shoes-footwear.html?adlocation=LP_ClothingShoesAccesories_Footwear_Mens_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
KIDS SHOES & BOOTS,KIDS SHOES & BOOTS,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/kids-shoes.html?adlocation=LIT_ClothingShoesAccessories_ShoesBoots_KidsShoesFootwear_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
BASEBALL HATS & CAPS,BASEBALL HATS & CAPS,https://www.canadiantire.ca/en/clothing-shoes-accessories/hats-gloves-accessories/baseball-hats-caps.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_BaseballHatsCaps_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
FISHING & SUN HATS,FISHING & SUN HATS,https://www.canadiantire.ca/en/clothing-shoes-accessories/hats-gloves-accessories/fishing-sun-hats.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_FishingSunHats_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
"RAIN GEAR: BOOTS, JACKETS AND CLOTHES","RAIN GEAR: BOOTS, JACKETS AND CLOTHES",https://www.canadiantire.ca/en/clothing-shoes-accessories/rain-gear.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_Umbrellas_2021_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
PROTECTIVE FACE MASKS & COVERINGS,PROTECTIVE FACE MASKS & COVERINGS,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/breathing-protection.html?adlocation=LIT_BreathingProtection_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
SAFETY GLASSES & GOGGLES FOR EYE PROTECTION,SAFETY GLASSES & GOGGLES FOR EYE PROTECTION,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/eye-protection.html?adlocation=LIT_EyeProtection_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
"EAR PROTECTION: EARPLUGS, MUFFS, BLOCKERS & NOISE CANCELLING","EAR PROTECTION: EARPLUGS, MUFFS, BLOCKERS & NOISE CANCELLING",https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/hearing-protection.html?adlocation=LIT_HearingProtection_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
WORK BOOTS & SAFETY SHOES,WORK BOOTS & SAFETY SHOES,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/work-boots.html?adlocation=LIT_WorkWearSafetyGear_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
FIRE EXTINGUISHERS,FIRE EXTINGUISHERS,https://www.canadiantire.ca/en/household-pets/home-safety-security/fire-safety/fire-extinguishers.html?adlocation=LIT_FireExtinguishers_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
HANDHELD FLASHLIGHTS,HANDHELD FLASHLIGHTS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/handheld-flashlights.html?adlocation=LIT-handheld-flashlight_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
HEADLAMPS,HEADLAMPS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/headlamps.html?adlocation=LIT-headlamps_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
LANTERNS & SPOTLIGHTS,LANTERNS & SPOTLIGHTS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/household-lanterns-spotlights.html?adlocation=LIT-lanterns_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
"SAFES, SECURITY CHESTS & CASH BOXES","SAFES, SECURITY CHESTS & CASH BOXES",https://www.canadiantire.ca/en/household-pets/home-safety-security/safes.html?adlocation=LIT_Safes_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
"HASPS, PADLOCKS & COMBINATION LOCKS","HASPS, PADLOCKS & COMBINATION LOCKS",https://www.canadiantire.ca/en/tools-hardware/hardware/hasps-padlocks.html?adlocation=LIT_HaspsPadlocks_HomeSafetySecurity_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en
