product_name,product_link_name,link,major_category_name,major_category_link
BBQ_SMOKERS_ACC,BBQ TRENDS 2021,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbq-trends.html?adlocation=LIT_BBQTrends2021_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,GAS BBQS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbqs/gas-bbqs.html?adlocation=LIT_GasBBQ_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,PORTABLE BBQS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbqs/portable-bbqs.html?adlocation=LIT_PortableBBQ_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,CHARCOAL BBQS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbqs/charcoal-bbqs.html?adlocation=LIT_CharcoalGrills_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,ELECTRIC BBQS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbqs/electric-bbqs.html?adlocation=LIT_ElectricBBQ_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,SMOKERS AND WOOD PELLET GRILLS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/smokers-accessories.html?adlocation=LIT_SmokersWoodPelletGrills_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,OUTDOOR COOKERS AND FRYERS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/outdoor-cookers-fryers.html?adlocation=LIT_OutdoorCookersFryers_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,BBQ REPLACEMENT PARTS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbq-replacement-parts.html?adlocation=LIT_BBQReplacementParts_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,BBQ TOOLS AND COOKING ACCESSORIES,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbq-tools-cooking-accessories.html?adlocation=LIT_BBQToolsCookingAccessories_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,PROPANE TANKS AND CHARCOAL,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/propane-tanks-charcoal.html?adlocation=LIT_PropaneTanksAndCharcoal_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
BBQ_SMOKERS_ACC,BBQ COVERS,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbq-covers.html?adlocation=LIT_BBQCovers_BBQSmokersAccessoriesCLP_en;,BBQ SMOKERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html
COOLERS_ICE_PACKS,HARD COOLERS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/hard-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en;,COOLERS & ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs.html
COOLERS_ICE_PACKS,SOFT COOLERS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/soft-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en;,COOLERS & ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs.html
COOLERS_ICE_PACKS,POWERED COOLERS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/powered-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en;,COOLERS & ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs.html
COOLERS_ICE_PACKS,ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/ice-packs.html?adlocation=LIT_Category_Product_IcepackCat_en;,COOLERS & ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs.html
COOLERS_ICE_PACKS,OUTDOOR CANOPIES & ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/outdoor-canopies-accessories.html?adlocation=LOL_OutdoorCanopiesAccessories_OutdoorLivingDLP_OutdoorLiving2021_en;,COOLERS & ICE PACKS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs.html
LAWN_PLANT_CARE,GRASS SEED,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/lawn-care/grass-seed.html?adlocation=LIT_LAWN-GARDEN-CENTER_GRASS-SEEDS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,SOIL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-care/soils-mixes.html?adlocation=LIT_LAWN-GARDEN-CENTER_SOIL_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,LAWN FERTILIZERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/lawn-care/lawn-fertilizer.html?adlocation=LIT_LAWN-GARDEN-CENTER_LAWN-FERTILIZERS_EN,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,LAWN SPREADERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/lawn-care/lawn-spreaders.html?adlocation=LIT_LAWN-GARDEN-CENTER_LAWN-SPREADERS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,HYDROPONICS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/hydroponics.html?adlocation=LIT_LAWN-GARDEN-CENTER_HYDROPONICS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,POTS AND PLANTERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-care/pots-planters.html?adlocation=LIT_LAWN-GARDEN-CENTER_POTS-PLANTERS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,PLANT FOOD,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-care/plant-garden-fertilizers.html?adlocation=LIT_LAWN-GARDEN-CENTER_GRASS-SEEDS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,GREENHOUSES,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/greenhouses.html?adlocation=LIT_LAWN-GARDEN-CENTER_GREENHOUSES_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,LANDSCAPING,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/landscaping.html?adlocation=LIT_LAWN-GARDEN-CENTER_LANDSCAPING_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,GARDEN DÉCOR,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-decor.html?adlocation=LIT_LAWN-GARDEN-CENTER_GARDEN-DECOR_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,LAWN AND GARDEN TOOLS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/lawn-garden-tools.html?adlocation=LIT_LAWN-GARDEN-CENTER_LAWN-GARDEN-TOOLS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,GARDEN CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-care.html?adlocation=LIT_LAWN-GARDEN-CENTER_GARDEN-CARE_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,"MOSQUITO, INSECT AND PEST CONTROL",https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html?adlocation=LIT_LAWN-GARDEN-CENTER_MOSQUITO-INSECT-PEST-CONTROL_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,BULBS AND SEEDS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/garden-care/bulbs-seeds-accessories.html?adlocation=LIT_LAWN-GARDEN-CENTER_BULBSSEEDS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,WHEELBARROWS AND CARTS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/wheelbarrows-carts.html?adlocation=LIT_LAWN-GARDEN-CENTER_WHEELBARROWS-CARTS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,COMPOST BINS AND BAGS,https://www.canadiantire.ca/en/household-pets/cleaning-supplies-vacuums/garbage-cans-bags/compost-bins-bags.html?adlocation=LIT_LAWN-GARDEN-CENTER_COMPOSTING-RECYCLING_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,GARDEN HOSES,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/garden-hoses.html?adlocation=LIT_LAWN-GARDEN-CENTER_GARDEN-HOSES_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,LAWN SPRINKLERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/lawn-sprinklers.html?adlocation=LIT_LAWN-GARDEN-CENTER_SPRINKLERS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,HOSE REELS AND STORAGE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/hose-reels-storage.html?adlocation=LIT_LAWN-GARDEN-CENTER_HOSE-REELS-STORAGE_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
LAWN_PLANT_CARE,HOSE NOZZLES AND WANDS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/hose-nozzles-wands.html?adlocation=LIT_LAWN-GARDEN-CENTER_HOSE-NOZZLES-WANDS_EN;,LAWN AND PLANT CARE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre.html
MOSQUITO_INSECT_PESTCONTROL,ANT SPIDER AND CRAWLING INSECT CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control/ant-spider-crawling-insect-control.html?adlocation=LIT_Category_Product_AntsSpidersCrawlingControllCat_en;,MOSQUITO INSECT AND PEST CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html
MOSQUITO_INSECT_PESTCONTROL,BUG ZAPPERS AND MOSQUITO REPELLENTS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control/bug-zappers-mosquito-repellents.html?adlocation=LIT_Category_Product_BugZappersMosquitoRepellentsCat_en;,MOSQUITO INSECT AND PEST CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html
MOSQUITO_INSECT_PESTCONTROL,WASPS AND HORNETS CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control/wasps-hornets-control.html?adlocation=LIT_Category_Product_WaspsHornetsControllCat_en;,MOSQUITO INSECT AND PEST CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html
MOSQUITO_INSECT_PESTCONTROL,GARDEN INSECT CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control/garden-insect-control.html?adlocation=LIT_Category_Product_PlantTreeInsectControllCat_en;,MOSQUITO INSECT AND PEST CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html
MOSQUITO_INSECT_PESTCONTROL,FLY TRAPS AND SWATTERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control/fly-traps-swatters.html?adlocation=LIT_Category_Product_FlyTrapsSwatterslCat_en;,MOSQUITO INSECT AND PEST CONTROL,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/mosquito-insect-pest-control.html
